ασθένεια,"a disease, illness, what disease do I have",ασθένεια,"a disease, illness, what disease do I have"
ασθενοφόρο,"ambulance, an ambulance",ασθενοφόρο,"ambulance, an ambulance"
αυτιά,"these, they, the things",αυτιά,"these, they, the things"
βοήθεια,"help, assistance",βοήθεια,"help, assistance"
δάχτυλα,"fingers, toes",δάχτυλα,"fingers, toes"
δέρμα,skin,δέρμα,skin
δίαιτα,diet,δίαιτα,diet
δόντια,teeth,δόντια,teeth
εγκέφαλος,brain,εγκέφαλος,brain
θεραπεία,"treatment, cure, therapy",θεραπεία,"treatment, cure, therapy"
θεραπείας,"of the treatment, of the therapy, of the cure",θεραπείας,"of the treatment, of the therapy, of the cure"
ιός,virus,ιός,virus
καρδιά,heart,καρδιά,heart
καρκίνος,cancer,καρκίνος,cancer
κεφάλι,head,κεφάλι,head
κλινική,"clinic, clinical",κλινική,"clinic, clinical"
μάτια,eyes,μάτια,eyes
μαλλί,"wool, hair",μαλλί,"wool, hair"
μύτη,nose,μύτη,nose
νοσοκομείο,hospital,νοσοκομείο,hospital
πλάτη,back,πλάτη,back
πόδια,"legs, feet, tentacles",πόδια,"legs, feet, tentacles"
στήθος,"chest, breast",στήθος,"chest, breast"
στόμα,mouth,στόμα,mouth
σώμα,"body, figure, corps",σώμα,"body, figure, corps"
υγεία,health,υγεία,health
φάρμακο,medicine,φάρμακο,medicine
φροντίδα,"care, treatment",φροντίδα,"care, treatment"
χέρι,"hand, arm",χέρι,"hand, arm"
χέρια,"hands, arms",χέρια,"hands, arms"
χείλη,lips,χείλη,lips
όραση,"vision, sight, eyesight",όραση,"vision, sight, eyesight"
ώμος,shoulder,ώμος,shoulder
άμμος,sand,άμμος,sand
αστέρι,star,αστέρι,star
βουνό,"mountain, mount",βουνό,"mountain, mount"
βροχή,rain,βροχή,rain
γη,"earth, land, ground",γη,"earth, land, ground"
γρασίδι,grass,γρασίδι,grass
δέντρα,trees,δέντρα,trees
δέντρο,tree,δέντρο,tree
θάλασσα,"sea, the sea",θάλασσα,"sea, the sea"
κάμπος,"plain, field, meadow",κάμπος,"plain, field, meadow"
καπνός,smoke,καπνός,smoke
κλίμα,climate,κλίμα,climate
λουλούδι,"flower, bloom, blossom",λουλούδι,"flower, bloom, blossom"
ξύλο,wood,ξύλο,wood
ουρανός,sky,ουρανός,sky
πέτρα,"stone, rock",πέτρα,"stone, rock"
περιβάλλον,environment,περιβάλλον,environment
πλανήτης,"planet, world",πλανήτης,"planet, world"
ποτάμι,river,ποτάμι,river
σκόνη,"dust, powder",σκόνη,"dust, powder"
σύμπαν,universe,σύμπαν,universe
σύννεφο,cloud,σύννεφο,cloud
τοπίο,"landscape, scenery",τοπίο,"landscape, scenery"
τριαντάφυλλο,rose,τριαντάφυλλο,rose
φεγγάρι,moon,φεγγάρι,moon
φυσικός,natural,φυσικός,natural
φυτά,plants,φυτά,plants
φυτό,plant,φυτό,plant
φως,light,φως,light
φωτιά,fire,φωτιά,fire
φύλλο,"leaf, sheet",φύλλο,"leaf, sheet"
φύση,nature,φύση,nature
χιονοστιβάδα,avalanche,χιονοστιβάδα,avalanche
χωράφι,field,χωράφι,field
ωκεανός,ocean,ωκεανός,ocean
ακουγόμουν,"I was heard, I sounded",ακουγόμουν,"I was heard, I sounded"
βρισκόμουν,I was,βρισκόμουν,I was
θυμόμουν,remember,θυμόμουν,remember
καθόμουν,"you were sitting, you were sitting down, you used to sit",καθόμουν,"you were sitting, you were sitting down, you used to sit"
κοιμόμουν,I was sleeping,κοιμόμουν,I was sleeping
κρυβόμουν,"is hiding, (he/she/it) hides, (he/she/it) is hiding",κρυβόμουν,"is hiding, (he/she/it) hides, (he/she/it) is hiding"
ονειρευόμουν,"dream of, it, I was dreaming",ονειρευόμουν,"dream of, it, I was dreaming"
σηκωνόμουν,"I was getting up, I used to get up",σηκωνόμουν,"I was getting up, I used to get up"
χανόμουν,"I used to get lost, I was getting lost",χανόμουν,"I used to get lost, I was getting lost"
χρειαζόμουν,"I needed, I used to need",χρειαζόμουν,"I needed, I used to need"
άγγιζα,"was touching, he/she/it was touching",άγγιζα,"was touching, he/she/it was touching"
έβλεπα,(I) was watching,έβλεπα,(I) was watching
έτρεχα,I was running,έτρεχα,I was running
έτρωγα,(I) was eating,έτρωγα,(I) was eating
κολυμπούσα,I was swimming,κολυμπούσα,I was swimming
μαγείρευα,I was cooking,μαγείρευα,I was cooking
μπορούσα,"could, used to be able",μπορούσα,"could, used to be able"
πήγαινα,I was going,πήγαινα,I was going
τραγουδούσα,singing,τραγουδούσα,singing
υπήρχα,"there were, there used to be",υπήρχα,"there were, there used to be"
δημοκρατία,"democracy, republic",δημοκρατία,"democracy, republic"
δικαστικός,"a judge, magistrate",δικαστικός,"a judge, magistrate"
κοινωνία,"society, community",κοινωνία,"society, community"
κράτος,state,κράτος,state
κυβέρνηση,government,κυβέρνηση,government
νόμος,law,νόμος,law
πρόεδρος,"president, the president",πρόεδρος,"president, the president"
σύμμαχος,ally,σύμμαχος,ally
ψηφίζω,"(we) vote, (we) vote for",ψηφίζω,"(we) vote, (we) vote for"
έχω έρθει,I have come,έχω έρθει,I have come
έχω ακούσει,I have heard,έχω ακούσει,I have heard
έχω γίνει,I have become,έχω γίνει,I have become
έχω δει,I have seen,έχω δει,I have seen
έχω κάνει,I've done,έχω κάνει,I've done
έχω μαγειρέψει,I have cooked,έχω μαγειρέψει,I have cooked
έχω μιλήσει,(I) have talked (to),έχω μιλήσει,(I) have talked (to)
έχω πάει,"have been, have gone",έχω πάει,"have been, have gone"
έχω παίξει,I have played,έχω παίξει,I have played
έχω,έχω
                    φάει,I have eaten,                    φάει,I have eaten
γίνομαι,become,γίνομαι,become
δέχομαι,"accept, I accept",δέχομαι,"accept, I accept"
κάθομαι,"I am sitting, i sit",κάθομαι,"I am sitting, i sit"
κοιμάμαι,"sleep, sleeping, I sleep",κοιμάμαι,"sleep, sleeping, I sleep"
μακάρι,"may, may (expressing wish)",μακάρι,"may, may (expressing wish)"
σηκώνομαι,"lift, pick up",σηκώνομαι,"lift, pick up"
σκέφτομαι,"think, I am thinking, I think",σκέφτομαι,"think, I am thinking, I think"
υπόσχομαι,i promise,υπόσχομαι,i promise
φαντάζομαι,I imagine,φαντάζομαι,I imagine
έκπτωση,discount,έκπτωση,discount
ανταγωνιστής,competitors,ανταγωνιστής,competitors
βιομηχανία,industry,βιομηχανία,industry
βραβεία,"awards, prizes",βραβεία,"awards, prizes"
διαφήμιση,"advertisement, advertising, ad",διαφήμιση,"advertisement, advertising, ad"
διαφημίζω & διαφημίζομαι,advertise & advertise,διαφημίζω & διαφημίζομαι,advertise & advertise
δολάρια,dollars,δολάρια,dollars
εκπτώσεις,sales,εκπτώσεις,sales
εκπτώσεων,sales,εκπτώσεων,sales
εμπορίου,commercial,εμπορίου,commercial
εμπόριο,"trade, commerce",εμπόριο,"trade, commerce"
επιταγή,"check, cheque, draft",επιταγή,"check, cheque, draft"
επιχείρηση,"business, company, enterprise",επιχείρηση,"business, company, enterprise"
επιχειρηματίας,"entrepreneur, businessman",επιχειρηματίας,"entrepreneur, businessman"
εργοδότης,employer,εργοδότης,employer
εργοστάσιο,factory,εργοστάσιο,factory
εταιρεία,"company, firm, business",εταιρεία,"company, firm, business"
εταιρείες,companies,εταιρείες,companies
ευρώ,euros,ευρώ,euros
κοστίζει,"costs, cost, does it cost",κοστίζει,"costs, cost, does it cost"
κόστος,"cost, price, rate",κόστος,"cost, price, rate"
μάρκα,"brand, label, make",μάρκα,"brand, label, make"
νόμισμα,"currency, coin",νόμισμα,"currency, coin"
οργανισμοί,"organizations, organisations",οργανισμοί,"organizations, organisations"
οργανισμός,organization/organisation,οργανισμός,organization/organisation
παγκόσμια,"global, universal, worldwide",παγκόσμια,"global, universal, worldwide"
παγκόσμιο,"world, global, worldwide",παγκόσμιο,"world, global, worldwide"
πιστωτική κάρτα,"credit card, a credit card",πιστωτική κάρτα,"credit card, a credit card"
προθεσμία,deadline,προθεσμία,deadline
προσφορά,"offer, offering, proposal",προσφορά,"offer, offering, proposal"
προϊόν,product,προϊόν,product
προϊόντα,products,προϊόντα,products
προϊόντος,product,προϊόντος,product
προώθηση,"promotion, propulsion",προώθηση,"promotion, propulsion"
πώληση,"sale, selling",πώληση,"sale, selling"
συνάντηση,meeting,συνάντηση,meeting
τιμή,"price, honor, cost",τιμή,"price, honor, cost"
υπάλληλος,employee,υπάλληλος,employee
χρήματα,"money, cash",χρήματα,"money, cash"
ανεβάζω,push up,ανεβάζω,push up
ηλεκτρονικός (επίθετο και επίρρημα),electronic (adjective and adverb),ηλεκτρονικός (επίθετο και επίρρημα),electronic (adjective and adverb)
θύρα,door,θύρα,door
ιστοσελίδα,"site, website",ιστοσελίδα,"site, website"
καλώδιο,"cord, cable",καλώδιο,"cord, cable"
κατεβάζω,"download, (I) am downloading",κατεβάζω,"download, (I) am downloading"
κλικάρω,"clicks, clicks on",κλικάρω,"clicks, clicks on"
πληκτρολόγιο,keyboard,πληκτρολόγιο,keyboard
έδειξε,"showed, were chosen by, chose",έδειξε,"showed, were chosen by, chose"
αθήνας,Athens,αθήνας,Athens
αποφοίτηση,graduation,αποφοίτηση,graduation
βαφτίσια,baptism,βαφτίσια,baptism
γάμο,"marriage, wedding",γάμο,"marriage, wedding"
γενέθλια,birthday,γενέθλια,birthday
γεννήσεις,births,γεννήσεις,births
γιορτή,"celebration, holiday, celebation",γιορτή,"celebration, holiday, celebation"
γονιών,parents,γονιών,parents
διαγωνισμού,competition,διαγωνισμού,competition
ζευγάρια,"couples, pairs (of)",ζευγάρια,"couples, pairs (of)"
θάνατο,death,θάνατο,death
θα πραγματοποιηθεί,will be held,θα πραγματοποιηθεί,will be held
θα τρέξω,I will run,θα τρέξω,I will run
ιούλιο,July,ιούλιο,July
κηδεία,funeral,κηδεία,funeral
κλήρωση,"drawing, draw, lottery",κλήρωση,"drawing, draw, lottery"
κλήρωσης,"raffle, lottery",κλήρωσης,"raffle, lottery"
μαραθώνιο,marathon,μαραθώνιο,marathon
μαραθώνιος,marathon,μαραθώνιος,marathon
νικήτρια,winner,νικήτρια,winner
νικητής,winner,νικητής,winner
ορκωμοσία,"oath taking, swearing in, inauguration",ορκωμοσία,"oath taking, swearing in, inauguration"
παντρεύομαι,"is getting married, (he/she) gets married",παντρεύομαι,"is getting married, (he/she) gets married"
πεθαίνω,die,πεθαίνω,die
προσκαλέσω,invite,προσκαλέσω,invite
πυροτέχνημα,firework,πυροτέχνημα,firework
τραγουδιού,singing,τραγουδιού,singing
φεστιβάλ,"festival, festivals",φεστιβάλ,"festival, festivals"
φοβάται,"is afraid of, he is afraid of",φοβάται,"is afraid of, he is afraid of"
ήρωας,hero (m),ήρωας,hero (m)
ασπίδα,shield,ασπίδα,shield
δράκος,dragon,δράκος,dragon
θεά,goddess,θεά,goddess
καλόκαρδος,"good hearted, goodhearted",καλόκαρδος,"good hearted, goodhearted"
μοχθηρός,"evil, vicious, bad",μοχθηρός,"evil, vicious, bad"
νάνος,dwarf,νάνος,dwarf
πολεμιστής,warrior,πολεμιστής,warrior
ραβδί,"wand, a wand",ραβδί,"wand, a wand"
τόξο,"bow, arc",τόξο,"bow, arc"
θα έχω αγοράσει,"I will have purchased, I will have bought",θα έχω αγοράσει,"I will have purchased, I will have bought"
θα έχω γράψει,I will have written,θα έχω γράψει,I will have written
θα έχω δει,I will have seen,θα έχω δει,I will have seen
θα έχω,θα έχω
                    διαβάσει,I will have read,                    διαβάσει,I will have read
θα έχω κάνει,I will have done,θα έχω κάνει,I will have done
θα έχω πει,I will have said,θα έχω πει,I will have said
θα έχω τελειώσει,I will have finished,θα έχω τελειώσει,I will have finished
θα,θα
                    έχω φάει,I will have eaten,                    έχω φάει,I will have eaten
θα έχω φέρει,I will have brought,θα έχω φέρει,I will have brought
θα έχω φύγει,I will be gone,θα έχω φύγει,I will be gone
αρχαιολόγος,"archaeologist (masc/fem), an archeologist",αρχαιολόγος,"archaeologist (masc/fem), an archeologist"
αυτοκράτορας,emperor,αυτοκράτορας,emperor
αυτοκρατορία,empire,αυτοκρατορία,empire
δεινόσαυρος,dinosaur,δεινόσαυρος,dinosaur
εγκαταλελειμμένος,abandoned,εγκαταλελειμμένος,abandoned
κειμήλιο,"relic (neuter), an heirloom",κειμήλιο,"relic (neuter), an heirloom"
παλαιολιθικός,paleolithic,παλαιολιθικός,paleolithic
παρελθόν,past,παρελθόν,past
πειρατής,pirate (masc.),πειρατής,pirate (masc.)
φρούριο,"fortress, fort, stronghold",φρούριο,"fortress, fort, stronghold"
αέριο,"gas, a gas, gaseous",αέριο,"gas, a gas, gaseous"
αλουμίνιο,"aluminum, aluminum/aluminium, aluminium",αλουμίνιο,"aluminum, aluminum/aluminium, aluminium"
ασήμι,silver,ασήμι,silver
γυαλί,glass,γυαλί,glass
διαμάντι,diamond,διαμάντι,diamond
κεραμικό,ceramic,κεραμικό,ceramic
κρύσταλλος,crystal,κρύσταλλος,crystal
μέταλλο,metal,μέταλλο,metal
μόριο,molecule,μόριο,molecule
ορυκτό,"mineral, ore",ορυκτό,"mineral, ore"
πλαστικό,"plastic, made of plastic",πλαστικό,"plastic, made of plastic"
πυρίτιο,silicon,πυρίτιο,silicon
ρουμπίνι,ruby,ρουμπίνι,ruby
σίδηρος,iron,σίδηρος,iron
σμαράγδι,emerald,σμαράγδι,emerald
στερεό,solid,στερεό,solid
τσιμέντο,"cement, concrete",τσιμέντο,"cement, concrete"
υγρό,liquid,υγρό,liquid
υλικό,material,υλικό,material
χάλκινο,copper,χάλκινο,copper
χαλκός,"copper, cuprum",χαλκός,"copper, cuprum"
χρυσός,gold,χρυσός,gold
άλγεβρα,"algebra, Algebra",άλγεβρα,"algebra, Algebra"
ίσον,equals,ίσον,equals
ακτίνα,"radius, ray, spoke",ακτίνα,"radius, ray, spoke"
αφαίρεση,"subtraction, abstraction, deduction",αφαίρεση,"subtraction, abstraction, deduction"
γεωμετρία,geometry,γεωμετρία,geometry
γεωμετρικά σχήματα,geometric shapes,γεωμετρικά σχήματα,geometric shapes
γεωμετρικό σχήμα,geometric shape,γεωμετρικό σχήμα,geometric shape
γωνίες,"angles, corners",γωνίες,"angles, corners"
διαίρεση,division,διαίρεση,division
κλάσμα,fraction,κλάσμα,fraction
κύβος,"cube, block",κύβος,"cube, block"
κύκλος,"circle, cycle",κύκλος,"circle, cycle"
μαθηματικά,"mathematics, maths",μαθηματικά,"mathematics, maths"
μείον,less,μείον,less
μοίρες,degrees,μοίρες,degrees
ορθογώνιο,"rectangle, rectangular",ορθογώνιο,"rectangle, rectangular"
πολλαπλασιασμός,"multiplication, proliferation",πολλαπλασιασμός,"multiplication, proliferation"
πολυγώνου,of the polygon,πολυγώνου,of the polygon
πολύγωνο,polygon,πολύγωνο,polygon
πράξη,"act, acts",πράξη,"act, acts"
πρόσθεση,addition,πρόσθεση,addition
πυθαγόρειο θεώρημα,pythagorean theorem,πυθαγόρειο θεώρημα,pythagorean theorem
πυραμίδα,pyramid,πυραμίδα,pyramid
συν,plus,συν,plus
τετράγωνο,"square, quadrangle, quadrate",τετράγωνο,"square, quadrangle, quadrate"
τετραγωνική ρίζα,square root,τετραγωνική ρίζα,square root
τρίγωνο,triangle,τρίγωνο,triangle
τρεις,three,τρεις,three
είχα έρθει,I had come,είχα έρθει,I had come
είχα ακούσει,I had heard,είχα ακούσει,I had heard
είχα μαγειρέψει,have cooked,είχα μαγειρέψει,have cooked
είχα μιλήσει,I had spoken,είχα μιλήσει,I had spoken
είχα νικήσει,I had won,είχα νικήσει,I had won
είχα πάει,had been,είχα πάει,had been
είχα παίξει,I played,είχα παίξει,I played
είχα,είχα
                    προσπαθήσει,I had tried,                    προσπαθήσει,I had tried
είχα φάει,I had eaten,είχα φάει,I had eaten
είχε γίνει,"had become, had happened",είχε γίνει,"had become, had happened"
είχε κάνει,had done,είχε κάνει,had done
αισιόδοξος,"optimistic, optimist",αισιόδοξος,"optimistic, optimist"
είδος,"kind, category, sort",είδος,"kind, category, sort"
ηθική,"morality, continence, ethics",ηθική,"morality, continence, ethics"
θεωρία,theory,θεωρία,theory
λογική,"logic, rationale / rationality, reasoning",λογική,"logic, rationale / rationality, reasoning"
μύθος,myth,μύθος,myth
νόημα,"meaning, point, sense",νόημα,"meaning, point, sense"
συναισθηματικός,emotional,συναισθηματικός,emotional
συνείδηση,consciousness,συνείδηση,consciousness
διαδικασία,"process, procedure",διαδικασία,"process, procedure"
επιστήμη,science,επιστήμη,science
επιστημονικός,scientific,επιστημονικός,scientific
μονάδα,"unit, entity, monad",μονάδα,"unit, entity, monad"
παρατήρηση,observation,παρατήρηση,observation
πείραμα,experiment,πείραμα,experiment
συμπέρασμα,"conclusion, inference",συμπέρασμα,"conclusion, inference"
ταχύτητα,"speed, quickness, rapidity",ταχύτητα,"speed, quickness, rapidity"
τεχνική,"technique, method",τεχνική,"technique, method"
υπόθεση,case,υπόθεση,case
κέρδος,benefit,κέρδος,benefit
οικονομία,economy,οικονομία,economy
οικονομικός,cheap,οικονομικός,cheap
πληρωμές,"paying, payment",πληρωμές,"paying, payment"
φόρος,tax,φόρος,tax
χρήμα,money,χρήμα,money
αίτημα φιλίας,a friend request,αίτημα φιλίας,a friend request
ανάρτηση,suspension,ανάρτηση,suspension
ειδοποίηση,notification,ειδοποίηση,notification
ενεργός,active,ενεργός,active
κοινοποίηση,share,κοινοποίηση,share
κοινοποιώ,"shared, (they) shared",κοινοποιώ,"shared, (they) shared"
κοινωνικά δίκτυα,Social Networks,κοινωνικά δίκτυα,Social Networks
λογαριασμός,"account, bill, check",λογαριασμός,"account, bill, check"
μέσα κοινωνικής δικτύωσης,social media,μέσα κοινωνικής δικτύωσης,social media
χρήστης,user,χρήστης,user
αρετές,virtues,αρετές,virtues
αρετή,virtue,αρετή,virtue
δεισιδαιμονία,superstition,δεισιδαιμονία,superstition
θεέ,"god, oh my god",θεέ,"god, oh my god"
θεός,"god, a god",θεός,"god, a god"
ιερός,"sacred, holy",ιερός,"sacred, holy"
κατάθλιψη,depression,κατάθλιψη,depression
μάγος,"magician, wizard, sorcerer",μάγος,"magician, wizard, sorcerer"
μέλλον,"future, a future",μέλλον,"future, a future"
μετενσάρκωση,reincarnation,μετενσάρκωση,reincarnation
μοίρα,"fate, degree",μοίρα,"fate, degree"
νεκρό,dead,νεκρό,dead
νεκρός,dead,νεκρός,dead
παρόν,"Present, This",παρόν,"Present, This"
προγόνων,ancestors,προγόνων,ancestors
προκατάληψη,"prejudice, bias, preconception",προκατάληψη,"prejudice, bias, preconception"
προστάτης,"protector, guardian",προστάτης,"protector, guardian"
πρόγονος,ancestor,πρόγονος,ancestor
σταυρός,cross,σταυρός,cross
στοιχειωμένο,haunted,στοιχειωμένο,haunted
στοιχειωμένος,haunted,στοιχειωμένος,haunted
σύμβολα,symbols,σύμβολα,symbols
φάντασμα,"ghost, phantom",φάντασμα,"ghost, phantom"
φαντάσματα,"ghosts, phantoms",φαντάσματα,"ghosts, phantoms"
φιλοσοφία,philosophy,φιλοσοφία,philosophy
ψυχή,"soul, psyche",ψυχή,"soul, psyche"
ψυχολογία,psychology,ψυχολογία,psychology
θα έδινα,I would give,θα έδινα,I would give
θα έκανα,I would do,θα έκανα,I would do
θα έπαιρνα,I would take,θα έπαιρνα,I would take
θα ήθελα,I would like,θα ήθελα,I would like
θα ήμουν,I would,θα ήμουν,I would
                    βοηθούσα,I would help,                    βοηθούσα,I would help
θα μιλούσα,I would talk,θα μιλούσα,I would talk
θα μπορούσα,I could,θα μπορούσα,I could
θα ξεχνούσα,I would forget,θα ξεχνούσα,I would forget
                    τελείωνα,I would finish,                    τελείωνα,I would finish
άνεμος,wind,άνεμος,wind
ηλιόλουστος,sunny,ηλιόλουστος,sunny
θερμοκρασία,temperature,θερμοκρασία,temperature
θύελλα,storm,θύελλα,storm
καταιγίδα,"thunderstorm, storm",καταιγίδα,"thunderstorm, storm"
καύσωνας,heat,καύσωνας,heat
φυσάει,nature,φυσάει,nature
χιονοθύελλα,blizzard,χιονοθύελλα,blizzard
,
